,36,2003.08.09,1,"16,014,475,800",19,"140,477,800",768,"3,475,300","38,321","139,300","673,755","10,000",1,10,23,26,28,40,31
,37,2003.08.16,3,"4,985,999,400",20,"124,649,900",857,"2,908,900","46,334","107,600","782,490","10,000",7,27,30,33,35,37,42
,38,2003.08.23,3,"5,374,866,400",18,"149,301,800",679,"3,957,900","36,377","147,700","681,031","10,000",16,17,22,30,37,43,36
,39,2003.08.30,6,"2,623,748,800",25,"104,949,900",699,"3,753,500","38,752","135,400","680,975","10,000",6,7,13,15,21,43,8
,40,2003.09.06,13,"1,147,652,400",44,"56,513,100","1,055","2,356,900","65,081","76,400","798,374","10,000",7,13,18,19,25,26,6
,41,2003.09.13,0,0,21,"109,404,000",700,"3,282,100","33,805","135,900","583,744","10,000",13,20,23,35,38,43,34
,42,2003.09.20,6,"6,899,280,100",35,"131,479,800","1,405","3,275,200","79,543","115,700","1,393,691","10,000",17,18,19,21,23,32,1
,43,2003.09.27,1,"17,749,630,800",21,"140,870,000",926,"3,194,600","45,078","131,200","776,043","10,000",6,31,35,38,39,44,1
,44,2003.10.04,5,"3,362,155,800",23,"121,817,200",785,"3,569,100","40,092","139,700","696,051","10,000",3,11,21,30,38,45,39
,45,2003.10.11,2,"8,356,417,800",27,"103,165,600",890,"3,129,700","45,470","122,500","775,339","10,000",1,10,20,27,33,35,17
,46,2003.10.18,3,"5,327,758,800",39,"68,304,600","1,043","2,554,000","45,243","117,700","745,199","10,000",8,13,15,23,31,38,39
,47,2003.10.25,5,"3,250,042,400",11,"246,215,300",902,"3,002,600","40,580","133,400","679,466","10,000",14,17,26,31,36,45,27
,48,2003.11.01,6,"2,415,673,600",25,"96,626,900","1,279","1,888,700","58,047","83,200","874,668","10,000",6,10,18,26,37,38,3
,49,2003.11.08,7,"1,967,504,600",49,"46,845,300","1,487","1,543,600","66,451","69,000","929,635","10,000",4,7,16,19,33,40,30
,50,2003.11.15,3,"5,227,061,400",14,"186,680,700",826,"3,164,000","40,296","129,700","664,631","10,000",2,10,12,15,22,44,1
,51,2003.11.22,6,"2,421,117,000",26,"93,119,800",961,"2,519,300","45,707","105,900","706,567","10,000",2,3,11,16,26,44,35
,52,2003.11.29,4,"3,900,844,900",13,"200,043,300",669,"3,887,200","34,665","150,000","619,109","10,000",2,4,15,16,20,29,1
,53,2003.12.06,3,"5,014,371,000",25,"100,287,400",802,"3,126,100","45,372","110,500","742,615","10,000",7,8,14,32,33,39,42
,54,2003.12.13,3,"5,148,626,600",15,"171,620,800",719,"3,580,400","34,854","147,700","617,337","10,000",1,8,21,27,36,39,37
,55,2003.12.20,2,"7,088,799,600",24,"98,455,500",728,"3,245,700","42,550","111,000","746,855","10,000",17,21,31,37,40,44,7
,56,2003.12.27,4,"3,777,570,900",29,"86,840,700","1,359","1,853,100","41,156","122,300","744,566","10,000",10,14,30,31,33,37,19
2004,57,2004.01.03,4,"4,114,411,900",25,"109,717,600",960,"2,857,200","44,050","124,500","763,692","10,000",7,10,16,25,29,44,6
,58,2004.01.10,4,"3,676,429,200",39,"62,844,900","1,318","1,859,600","58,215","84,200","880,954","10,000",10,24,25,33,40,44,1
,59,2004.01.17,4,"4,127,587,300",23,"119,640,200",651,"4,226,900","35,026","157,100","626,460","10,000",6,29,36,39,41,45,13
,60,2004.01.24,7,"2,172,504,600",27,"93,873,600","1,088","2,329,500","45,712","110,800","735,708","10,000",2,8,25,36,39,42,11
,61,2004.01.31,5,"3,541,038,800",11,"268,260,500",789,"3,740,000","41,227","143,100","714,784","10,000",14,15,19,30,38,43,8
,62,2004.02.07,1,"15,817,286,400",22,"119,827,900",829,"3,179,900","41,686","126,400","700,804","10,000",3,8,15,27,29,35,21
,63,2004.02.14,2,"7,922,245,500",26,"101,567,200",824,"3,204,700","41,505","127,200","712,954","10,000",3,20,23,36,38,40,5
,64,2004.02.21,4,"3,899,818,000",11,"236,352,600",651,"3,993,600","37,117","140,000","654,379","10,000",14,15,18,21,26,36,39
,65,2004.02.28,4,"3,727,945,800",27,"92,048,000","1,003","2,477,800","52,556","94,500","848,960","10,000",4,25,33,36,40,43,39
,66,2004.03.06,4,"3,685,138,200",19,"129,303,000",786,"3,125,600","40,188","122,200","712,181","10,000",2,3,7,17,22,24,45
,67,2004.03.13,7,"2,114,436,500",62,"39,787,700",972,"2,537,900","46,740","105,500","748,901","10,000",3,7,10,15,36,38,33
,68,2004.03.20,5,"2,945,882,100",20,"122,745,000",754,"3,255,800","43,265","113,400","735,760","10,000",10,12,15,16,26,39,38
,69,2004.03.27,3,"4,962,712,200",20,"124,067,800",766,"3,239,300","41,220","120,300","704,209","10,000",5,8,14,15,19,39,35
,70,2004.04.03,3,"5,031,277,800",14,"179,688,400",717,"3,508,500","36,781","136,700","645,990","10,000",5,19,22,25,28,43,26
,71,2004.04.10,0,0,28,"88,745,200",782,"3,177,500","39,516","125,700","659,631","10,000",5,9,12,16,29,41,21
,72,2004.04.17,13,"3,260,524,600",44,"104,081,800","2,510","1,824,500","113,994","80,300","1,702,959","10,000",2,4,11,17,26,27,1
,73,2004.04.24,6,"2,766,662,100",26,"106,410,000","1,363","2,029,800","55,608","99,500","865,131","10,000",3,12,18,32,40,43,38
,74,2004.05.01,3,"5,284,949,800",40,"66,061,800","1,021","2,588,100","48,438","109,100","802,633","10,000",6,15,17,18,35,40,23
,75,2004.05.08,4,"3,914,616,900",19,"137,354,900",817,"3,194,300","40,782","127,900","697,174","10,000",2,5,24,32,34,44,28
,76,2004.05.15,2,"7,451,022,600",17,"146,098,400",840,"2,956,700","44,504","111,600","770,522","10,000",1,3,15,22,25,37,43
,77,2004.05.22,3,"5,155,758,600",19,"135,677,800",713,"3,615,500","37,033","139,200","643,154","10,000",2,18,29,32,43,44,37
,78,2004.05.29,4,"3,519,850,000",22,"106,662,100",910,"2,578,600","42,450","110,500","716,323","10,000",10,13,25,29,33,35,38
,79,2004.06.05,4,"3,416,443,800",31,"73,471,910","1,196","1,904,373","49,431","92,154","741,871","10,000",3,12,24,27,30,32,14
,80,2004.06.12,1,"13,809,540,000",16,"143,849,375",868,"2,651,602","40,251","114,362","706,432","10,000",17,18,24,25,26,30,1
,81,2004.06.19,5,"2,714,288,880",20,"113,095,370","1,046","2,162,436","51,654","87,580","787,258","10,000",5,7,11,13,20,33,6
,82,2004.06.26,1,"14,562,494,400",20,"121,354,120",637,"3,810,177","36,139","134,320","638,058","10,000",1,2,3,14,27,42,39
,83,2004.07.03,2,"7,086,948,300",15,"157,487,740",851,"2,775,930","45,924","102,880","763,287","10,000",6,10,15,17,19,34,14
,84,2004.07.10,2,"7,669,779,000",17,"150,387,824",635,"4,026,131","32,402","157,805","582,445","10,000",16,23,27,34,42,45,11
,85,2004.07.17,4,"3,462,109,800",31,"74,453,975",823,"2,804,464","41,746","110,577","664,492","10,000",6,8,13,23,31,36,21
,86,2004.07.24,1,"14,252,186,400",16,"148,460,275",611,"3,887,667","35,057","135,515","616,434","10,000",2,12,37,39,41,45,33
,87,2004.07.31,11,"1,799,358,055",33,"99,964,337","1,250","2,639,059","54,768","120,466","890,859","10,000",4,12,16,23,34,43,26
,88,2004.08.07,4,"3,069,709,650",31,"66,015,262","1,183","1,729,902","64,639","63,321","1,098,115","5,000",1,17,20,24,30,41,27
,89,2004.08.14,3,"4,248,321,900",30,"70,805,365","1,340","1,585,195","72,667","58,463","1,261,896","5,000",4,26,28,29,33,40,37
,90,2004.08.21,4,"3,291,435,300",34,"64,537,948","1,297","1,691,820","67,888","64,645","1,160,774","5,000",17,20,29,35,38,44,10
,91,2004.08.28,4,"3,582,902,400",32,"74,643,800","1,205","1,982,242","64,183","74,431","1,128,902","5,000",1,21,24,26,29,42,27
,92,2004.09.04,11,"1,233,270,846",50,"45,219,931","1,623","1,393,098","79,319","57,011","1,307,607","5,000",3,14,24,33,35,36,17
,93,2004.09.11,6,"2,269,178,150",26,"87,276,083","1,462","1,552,106","68,597","66,160","1,185,275","5,000",6,22,24,36,38,44,19
,94,2004.09.18,6,"2,245,339,950",38,"59,087,894","1,353","1,659,527","71,106","63,155","1,223,793","5,000",5,32,34,40,41,45,6
,95,2004.09.25,8,"1,747,741,238",48,"48,548,368","1,728","1,348,566","82,432","56,540","1,347,106","5,000",8,17,27,31,34,43,14
,96,2004.10.02,7,"1,847,133,515",38,"56,710,240","1,197","1,800,326","65,301","66,002","1,111,779","5,000",1,3,8,21,22,31,20
,97,2004.10.09,9,"1,496,214,000",46,"48,789,587","1,543","1,454,518","77,227","58,123","1,282,678","5,000",6,7,14,15,20,36,3
,98,2004.10.16,4,"3,177,972,300",45,"47,081,072","1,880","1,126,941","87,818","48,251","1,385,812","5,000",6,9,16,23,24,32,43
,99,2004.10.23,6,"2,169,219,050",40,"54,230,477","1,581","1,372,056","77,203","56,196","1,282,311","5,000",1,3,10,27,29,37,11
,100,2004.10.30,4,"3,315,315,525",36,"61,394,732","1,544","1,431,484","76,899","57,484","1,235,777","5,000",1,7,11,23,37,42,6
,101,2004.11.06,5,"2,707,297,500",38,"59,370,560","1,405","1,605,752","73,210","61,634","1,246,344","5,000",1,3,17,32,35,45,8
,102,2004.11.13,9,"1,457,153,067",24,"91,072,067","1,352","1,616,664","75,476","57,919","1,322,337","5,000",17,22,24,26,35,40,42
,103,2004.11.20,8,"1,691,589,563",38,"59,354,020","1,583","1,424,797","75,587","59,679","1,231,156","5,000",5,14,15,27,30,45,10
,104,2004.11.27,2,"6,610,743,750",23,"95,807,881","1,293","1,704,240","71,824","61,361","1,246,208","5,000",17,32,33,34,42,44,35
,105,2004.12.04,4,"3,416,781,450",26,"87,609,781","1,331","1,711,386","69,127","65,904","1,192,263","5,000",8,10,20,34,41,45,28
,106,2004.12.11,16,"810,461,157",40,"54,030,744","2,056","1,051,182","93,551","46,205","1,415,989","5,000",4,10,12,22,24,33,29
,107,2004.12.18,2,"6,679,927,800",35,"63,618,360","2,181","1,020,928","91,651","48,590","1,301,235","5,000",1,4,5,6,9,31,17
,108,2004.12.25,7,"1,998,900,772",41,"56,879,291","1,462","1,595,111","70,827","65,853","1,223,421","5,000",7,18,22,23,29,44,12
2005,109,2005.01.01,12,"1,246,838,200",31,"80,441,175","1,493","1,670,246","73,179","68,153","1,271,057","5,000",1,5,34,36,42,44,33
,110,2005.01.08,3,"4,566,262,000",38,"60,082,395","1,392","1,640,181","73,674","61,980","1,196,287","5,000",7,20,22,23,29,43,1
,111,2005.01.15,6,"2,199,047,450",51,"43,118,578","1,734","1,268,194","86,863","50,633","1,389,605","5,000",7,18,31,33,36,40,27
,112,2005.01.22,9,"1,567,271,167",32,"73,465,836","1,370","1,715,991","70,247","66,933","1,227,387","5,000",26,29,30,33,41,42,43
,113,2005.01.29,9,"1,561,528,934",43,"54,471,940","1,479","1,583,701","72,711","64,428","1,241,238","5,000",4,9,28,33,36,45,26
,114,2005.02.05,6,"2,362,345,050",41,"57,618,172","1,491","1,584,404","78,504","60,185","1,283,250","5,000",11,14,19,26,28,41,2
,115,2005.02.12,9,"1,488,589,567",34,"65,673,070","1,990","1,122,053","91,627","48,739","1,447,287","5,000",1,2,6,9,25,28,31
,116,2005.02.19,7,"1,997,747,315",56,"41,619,736","1,735","1,343,346","91,897","50,725","1,499,198","5,000",2,4,25,31,34,37,17
,117,2005.02.26,9,"1,558,378,334",50,"46,751,350","1,642","1,423,610","78,361","59,662","1,267,826","5,000",5,10,22,34,36,44,35
,118,2005.03.05,10,"1,297,989,720",41,"52,763,810","1,671","1,294,624","83,233","51,983","1,390,561","5,000",3,4,10,17,19,22,38
,119,2005.03.12,9,"1,474,899,400",49,"45,149,982","1,936","1,142,743","85,327","51,856","1,355,365","5,000",3,11,13,14,17,21,38
,120,2005.03.19,3,"4,364,530,300",31,"70,395,650","1,605","1,359,667","80,400","54,286","1,377,368","5,000",4,6,10,11,32,37,30
,121,2005.03.26,2,"6,839,648,100",31,"73,544,604","1,342","1,698,870","67,464","67,589","1,153,689","5,000",12,28,30,34,38,43,9
,122,2005.04.02,9,"1,450,073,800",38,"57,239,756","1,403","1,550,329","72,518","59,989","1,266,949","5,000",1,11,16,17,36,40,8
,123,2005.04.09,5,"2,532,982,680",38,"55,547,866","1,477","1,429,126","72,742","58,036","1,188,107","5,000",7,17,18,28,30,45,27
,124,2005.04.16,9,"1,395,936,267",37,"56,592,011","1,540","1,359,679","75,040","55,808","1,230,275","5,000",4,16,23,25,29,42,1
,125,2005.04.23,7,"1,754,870,786",36,"56,870,813","1,444","1,417,832","74,261","55,140","1,220,272","5,000",2,8,32,33,35,36,18
,126,2005.04.30,9,"1,369,301,500",35,"58,684,350","1,439","1,427,347","71,370","57,558","1,166,992","5,000",7,20,22,27,40,43,1
,127,2005.05.07,6,"1,965,939,150",43,"45,719,516","1,279","1,537,091","67,175","58,532","1,143,382","5,000",3,5,10,29,32,43,35
,128,2005.05.14,6,"2,064,043,100",23,"89,741,005","1,192","1,731,580","63,294","65,221","1,102,953","5,000",12,30,34,36,37,45,39
,129,2005.05.21,11,"1,093,629,655",50,"40,099,754","1,473","1,361,160","71,124","56,381","1,145,600","5,000",19,23,25,28,38,42,17
,130,2005.05.28,4,"3,036,496,650",30,"67,477,704","1,273","1,590,206","63,587","63,672","1,087,239","5,000",7,19,24,27,42,45,31
,131,2005.06.04,8,"1,451,214,488",33,"58,634,929","1,645","1,176,264","73,893","52,372","1,153,272","5,000",8,10,11,14,15,21,37
,132,2005.06.11,4,"2,920,473,525",34,"57,264,187","1,382","1,408,816","65,277","59,653","1,098,225","5,000",3,17,23,34,41,45,43
,133,2005.06.18,8,"1,450,242,600",51,"37,914,840","1,466","1,319,002","76,266","50,709","1,221,679","5,000",4,7,15,18,23,26,13
,134,2005.06.25,5,"2,349,155,100",50,"39,152,585","1,433","1,366,106","69,698","56,175","1,129,299","5,000",3,12,20,23,31,35,43
,135,2005.07.02,7,"1,717,293,515",28,"71,553,897","1,424","1,406,959","66,201","60,529","1,099,249","5,000",6,14,22,28,35,39,16
,136,2005.07.09,6,"1,997,694,150",26,"76,834,391","1,279","1,561,919","66,993","59,639","1,119,075","5,000",2,16,30,36,41,42,11
,137,2005.07.16,9,"1,270,403,467",40,"47,640,130","1,578","1,207,608","72,935","52,255","1,186,655","5,000",7,9,20,25,36,39,15
,138,2005.07.23,5,"2,227,152,000",32,"57,998,750","1,251","1,483,582","61,230","60,623","1,056,925","5,000",10,11,27,28,37,39,19
,139,2005.07.30,7,"1,650,210,215",28,"68,758,759","1,128","1,706,778","57,271","67,233","986,618","5,000",9,11,15,20,28,43,13
,140,2005.08.06,5,"2,109,462,840",34,"51,702,521","1,310","1,341,898","64,372","54,617","1,082,575","5,000",3,13,17,18,19,28,8
,141,2005.08.13,6,"1,900,552,400",29,"65,536,290","1,144","1,661,323","58,203","65,308","1,000,591","5,000",8,12,29,31,42,43,2
,142,2005.08.20,11,"1,018,265,564",28,"66,672,150","1,326","1,407,859","64,602","57,795","1,067,644","5,000",12,16,30,34,40,44,19
,143,2005.08.27,3,"3,954,584,700",35,"56,494,068","1,182","1,672,837","57,130","69,221","986,951","5,000",26,27,28,42,43,45,8
,144,2005.09.03,8,"1,402,440,413",38,"49,208,436","1,498","1,248,279","74,181","50,416","1,180,411","5,000",4,15,17,26,36,37,43
,145,2005.09.10,3,"3,797,838,200",38,"49,971,556","1,217","1,560,328","63,120","60,169","1,093,545","5,000",2,3,13,20,27,44,9
,146,2005.09.17,2,"6,043,415,250",34,"59,249,170","1,383","1,456,596","62,524","64,439","1,038,812","5,000",2,19,27,35,41,42,25
,147,2005.09.24,7,"1,700,040,215",35,"56,668,008","1,215","1,632,412","62,412","63,558","1,067,800","5,000",4,6,13,21,40,42,36
,148,2005.10.01,5,"2,323,596,420",35,"55,323,725","1,185","1,634,035","63,358","61,124","1,079,664","5,000",21,25,33,34,35,36,17
,149,2005.10.08,7,"1,639,052,143",43,"44,470,407","1,171","1,632,987","60,450","63,267","1,016,240","5,000",2,11,21,34,41,42,27
,150,2005.10.15,4,"2,831,645,850",46,"41,038,346","1,279","1,475,969","65,200","57,907","1,100,850","5,000",2,18,25,28,37,39,16
,151,2005.10.22,4,"2,716,634,025",45,"40,246,430","1,491","1,214,681","68,250","53,073","1,113,528","5,000",1,2,10,13,18,19,15
,152,2005.10.29,5,"2,278,131,840",30,"63,281,440","1,184","1,603,415","60,282","62,986","1,021,147","5,000",1,5,13,26,29,34,43
,153,2005.11.05,4,"2,730,526,125",52,"35,006,746","1,446","1,258,888","71,562","50,875","1,137,072","5,000",3,8,11,12,13,36,33
,154,2005.11.12,4,"2,836,628,700",32,"59,096,432","1,189","1,590,485","60,181","62,847","1,020,067","5,000",6,19,21,35,40,45,20
,155,2005.11.19,9,"1,193,005,734",37,"48,365,098","1,287","1,390,450","62,882","56,917","1,035,003","5,000",16,19,20,32,33,41,4
,156,2005.11.26,8,"1,401,099,900",30,"62,271,107","1,230","1,518,808","59,506","62,789","998,192","5,000",5,18,28,30,42,45,2
,157,2005.12.03,2,"5,484,903,750",28,"65,296,474","1,155","1,582,945","61,650","59,313","1,028,734","5,000",19,26,30,33,35,39,37
,158,2005.12.10,10,"1,069,544,340",45,"39,612,754","1,516","1,175,841","67,910","52,499","1,071,741","5,000",4,9,13,18,21,34,7
,159,2005.12.17,6,"1,755,407,300",24,"73,141,971","1,071","1,639,036","54,933","63,911","920,378","5,000",1,18,30,41,42,43,32
,160,2005.12.24,2,"5,490,805,350",32,"57,195,890","1,079","1,696,264","58,680","62,382","1,022,787","5,000",3,7,8,34,39,41,1
,161,2005.12.31,7,"1,996,876,272",63,"33,275,487","1,381","1,517,999","66,233","63,303","1,116,934","5,000",22,34,36,40,42,45,44
2006,162,2006.01.07,5,"2,308,265,760",33,"58,289,540","1,172","1,641,259","61,205","62,857","1,057,899","5,000",1,5,21,25,38,41,24
,163,2006.01.14,7,"1,629,726,515",47,"40,454,205","1,390","1,367,876","66,604","57,095","1,099,200","5,000",7,11,26,28,29,44,16
,164,2006.01.21,3,"4,054,937,900",39,"51,986,384","1,626","1,246,906","74,835","54,186","1,250,274","5,000",6,9,10,11,39,41,27
,165,2006.01.28,2,"6,767,426,700",40,"56,395,223","1,535","1,469,583","78,820","57,240","1,297,194","5,000",5,13,18,19,22,42,31
,166,2006.02.04,11,"1,111,299,982",28,"72,763,690","1,507","1,351,947","70,751","57,594","1,140,980","5,000",9,12,27,36,39,45,14
,167,2006.02.11,5,"2,491,222,920",36,"57,667,198","1,313","1,581,127","64,208","64,666","1,122,401","5,000",24,27,28,30,36,39,4
,168,2006.02.18,5,"2,349,946,920",54,"36,264,613","1,544","1,268,322","74,504","52,569","1,233,043","5,000",3,10,31,40,42,43,30
,169,2006.02.25,5,"2,482,888,380",31,"66,744,312","1,171","1,766,929","62,705","65,994","1,069,471","5,000",16,27,35,37,43,45,19
,170,2006.03.04,6,"1,923,108,250",27,"71,226,232","1,309","1,469,144","67,030","57,381","1,125,608","5,000",2,11,13,15,31,42,10
,171,2006.03.11,6,"1,961,339,700",19,"103,228,406","1,381","1,420,232","71,461","54,893","1,113,068","5,000",4,16,25,29,34,35,1
,172,2006.03.18,11,"1,081,154,073",19,"104,321,885","1,276","1,553,383","65,456","60,564","1,111,595","5,000",4,19,21,24,26,41,35
,173,2006.03.25,8,"1,487,736,788",63,"31,486,493","1,448","1,369,924","78,349","50,637","1,261,354","5,000",3,9,24,30,33,34,18
,174,2006.04.01,7,"1,771,103,058",26,"79,472,574","1,325","1,559,462","64,999","63,580","1,101,483","5,000",13,14,18,22,35,39,16
,175,2006.04.08,5,"2,371,132,620",48,"41,165,497","1,347","1,466,922","67,585","58,473","1,137,627","5,000",19,26,28,31,33,36,17
,176,2006.04.15,5,"2,314,663,080",40,"48,222,148","1,535","1,256,604","76,689","50,305","1,191,081","5,000",4,17,30,32,33,34,15
,177,2006.04.22,7,"1,693,285,500",30,"65,849,992","1,260","1,567,857","64,437","61,316","1,097,033","5,000",1,10,13,16,37,43,6
,178,2006.04.29,5,"2,254,621,080",44,"42,701,157","1,566","1,199,778","74,612","50,364","1,200,574","5,000",1,5,11,12,18,23,9
,179,2006.05.06,10,"1,081,093,920",53,"33,996,665","1,540","1,170,016","69,956","51,514","1,125,523","5,000",5,9,17,25,39,43,32
,180,2006.05.13,2,"5,763,371,550",35,"54,889,253","1,284","1,496,203","62,876","61,109","1,047,300","5,000",2,15,20,21,29,34,22
,181,2006.05.20,6,"1,941,763,300",24,"80,906,805","1,233","1,574,829","60,637","64,046","1,028,918","5,000",14,21,23,32,40,45,44
,182,2006.05.27,3,"3,721,439,400",44,"42,289,085","1,228","1,515,245","59,004","63,071","1,000,820","5,000",13,15,27,29,34,40,35
,183,2006.06.03,6,"1,777,221,500",25,"71,088,860","1,294","1,373,433","67,137","52,944","1,039,403","5,000",2,18,24,34,40,42,5
,184,2006.06.10,6,"1,747,753,050",31,"56,379,131","1,331","1,313,113","63,344","55,183","1,054,829","5,000",1,2,6,16,20,33,41
,185,2006.06.17,3,"3,522,485,800",34,"51,801,262","1,228","1,434,237","65,938","53,422","1,055,823","5,000",1,2,4,8,19,38,14
,186,2006.06.24,9,"1,187,882,600",46,"38,735,303","1,169","1,524,230","58,566","60,849","984,795","5,000",4,10,14,19,21,45,9
,187,2006.07.01,7,"1,544,733,900",19,"94,852,082","1,253","1,438,300","59,780","60,295","981,217","5,000",1,2,8,18,29,38,42
,188,2006.07.08,3,"3,501,405,200",33,"53,051,594","1,320","1,326,290","61,227","57,188","1,016,219","5,000",19,24,27,30,31,34,36
,189,2006.07.15,3,"3,461,775,100",33,"52,451,138","1,085","1,595,289","52,193","66,327","903,280","5,000",8,14,32,35,37,45,28
,190,2006.07.22,6,"1,784,159,450",33,"54,065,438","1,016","1,756,063","53,791","66,337","918,127","5,000",8,14,18,30,31,44,15
,191,2006.07.29,4,"2,577,114,675",23,"74,698,977","1,145","1,500,504","59,650","57,606","1,017,334","5,000",5,6,24,25,32,37,8
,192,2006.08.05,4,"2,445,348,375",38,"42,900,849","1,098","1,484,729","55,766","58,467","943,042","5,000",4,8,11,18,37,45,33
,193,2006.08.12,3,"3,404,449,700",20,"85,111,243","1,135","1,499,758","58,638","58,059","974,398","5,000",6,14,18,26,36,39,13
,194,2006.08.19,4,"2,650,567,875",21,"84,145,012","1,072","1,648,364","53,559","65,985","917,061","5,000",15,20,23,26,39,44,28
,195,2006.08.26,11,"918,992,591",66,"25,527,572","1,691","996,346","70,324","47,916","1,067,833","5,000",7,10,19,22,35,40,31
,196,2006.09.02,15,"727,876,520",27,"67,395,975","1,518","1,198,743","58,079","62,663","937,967","5,000",35,36,37,41,44,45,30
,197,2006.09.09,6,"1,803,018,300",42,"42,929,008","1,229","1,467,062","58,551","61,588","993,294","5,000",7,12,16,34,42,45,4
,198,2006.09.16,6,"1,797,855,050",25,"71,914,202","1,050","1,712,243","55,693","64,564","965,692","5,000",12,19,20,25,41,45,2
,199,2006.09.23,2,"5,344,252,200",23,"77,452,931","1,049","1,698,206","55,426","64,281","939,272","5,000",14,21,22,25,30,36,43
